77360	2481	4675
77361	394	400
77362	6289	63813
77363	77361	15
77364	217	4675
77365	2386	3352
77366	77360	225
77367	225	2481
77368	46	192
77369	2367	30513
77370	337	1712
77371	546	5490
77372	394	2481
77373	2486	2527
77374	5524	5542
77375	498	18049
77376	5041	5157
77377	4697	5050
77378	77362	750
77379	7632	23953
77380	1498	4694
77381	2475	2478
77382	7430	10667
77383	320	4986
77384	225	4675
77385	34	394
77386	3362	3451
77387	77370	77368
77388	77375	7812
77389	5398	5715
77390	377	8861
77391	151	403
77392	2401	5172
77393	2813	7651
77394	3050	4699
77395	1535	5126
77396	12179	16969
77397	15	394
77398	1549	2503
77399	2470	5187
77400	34	2481
77401	77381	77373
77402	871	7669
77403	77366	217
77404	381	3450
77405	77364	225
77406	2526	5016
77407	4697	5057
77408	377	4675
77409	251	263
77410	284	1781
77411	77387	77380
77412	546	15579
77413	77378	397
77414	4669	7462
77415	408	2611
77416	2539	5198
77417	5245	5398
77418	2270	5168
77419	8628	8861
77420	6115	6117
77421	5514	14847
77422	1521	5053
77423	185	4963
77424	77360	217
77425	77363	143
77426	77379	7641
77427	77383	77376
77428	5226	12953
77429	34	2811
77430	3450	5131
77431	2602	2809
77432	394	4675
77433	3376	5050
77434	1704	5064
77435	2127	2225
77436	2836	4755
77437	46	2593
77438	595	2863
77439	4756	6051
77440	377	7649
77441	3454	15904
77442	2942	6354
77443	5007	10531
77444	5245	5715
77445	1960	5192
77446	2813	4875
77447	77395	1275
77448	4668	4882
77449	9411	11353
77450	4697	5398
77451	5390	5900
77452	5421	9422
77453	2307	6116
77454	510	5018
77455	10817	10889
77456	77392	2495
77457	394	403
77458	77441	16713
77459	5050	8861
77460	2539	3882
77461	16969	17539
77462	5280	6071
77463	5320	5329
77464	1012	1062
77465	184	5137
77466	2470	2481
77467	3376	4679
77468	34	5107
77469	143	5062
77470	2425	2485
77471	6348	6444
77472	1509	5006
77473	225	394
77474	15875	15885
77475	77435	1115
77476	1699	5117
77477	5050	8628
77478	377	2481
77479	77458	77386
77480	5034	5578
77481	5102	5205
77482	850	21282
77483	0	2490
77484	2803	6232
77485	3451	4675
77486	4697	8861
77487	1801	5000
77488	5398	7462
77489	2425	18475
77490	153	8128
77491	1284	5759
77492	46	2811
77493	6199	6209
77494	2524	5161
77495	1120	1825
77496	2813	4675
77497	5057	5900
77498	77371	6125
77499	1490	2350
77500	4698	8248
77501	34	1521
77502	377	3451
77503	381	6089
77504	2470	6261
77505	1211	7728
77506	77474	15726
77507	5318	23574
77508	2292	5397
77509	5884	13567
77510	83	1621
77511	77489	6322
77512	77511	77507
77513	4943	9697
77514	205	1059
77515	3450	4697
77516	377	5245
77517	4669	6139
77518	5131	5170
77519	2358	2721
77520	2514	5152
77521	3882	5198
77522	4875	8639
77523	5050	5715
77524	5357	7681
77525	5491	12065
77526	151	394
77527	6109	7778
77528	2567	4755
77529	77506	77479
77530	77411	532
77531	34	4675
77532	5770	7649
77533	46	2481
77534	2836	5090
77535	103	2366
77536	5255	9806
77537	5526	12050
77538	2539	8861
77539	7729	7857
77540	25592	25594
77541	77525	6196
77542	4886	6241
77543	217	225
77544	398	1219
77545	9677	24776
77546	3426	6232
77547	244	6033
77548	4773	4899
77549	5122	8673
77550	5437	7736
77551	364	725
77552	397	12924
77553	2813	6155
77554	46	595
77555	3212	3376
77556	4679	4695
77557	1641	5398
77558	272	1220
77559	1970	5952
77560	2747	10502
77561	2481	5107
77562	6199	7994
77563	2593	6120
77564	461	7705
77565	2863	7669
77566	602	1622
77567	220	15762
77568	77461	15014
77569	77406	6244
77570	1692	11371
77571	34	225
77572	5490	6102
77573	2247	5506
77574	17	186
77575	7462	8628
77576	11659	21253
77577	77540	25597
77578	5205	5759
77579	3451	5198
77580	77365	377
77581	7699	8027
77582	394	4697
77583	8851	9068
77584	77369	1999
77585	77363	403
77586	4675	8861
77587	4762	5516
77588	115	4690
77589	5000	5187
77590	3050	4986
77591	2470	2771
77592	2489	5421
77593	2838	5994
77594	3459	4698
77595	77482	13119
77596	77427	77401
77597	4882	4884
77598	361	5076
77599	7717	18172
77600	189	16731
77601	3451	6017
77602	77362	397
77603	13	4902
77604	77413	539
77605	4448	5370
77606	4675	6139
77607	4755	5107
77608	5057	8861
77609	1979	5245
77610	5200	17898
77611	2056	5033
77612	5819	9284
77613	2803	5900
77614	9950	10485
77615	77418	2476
77616	77577	77529
77617	5050	5398
77618	5390	10185
77619	394	3450
77620	1042	8035
77621	34	46
77622	5131	6354
77623	883	7693
77624	143	7462
77625	66	1825
77626	2539	4699
77627	8248	13365
77628	2926	3086
77629	1364	5060
77630	3439	8235
77631	77425	77391
77632	4697	8318
77633	34	2470
77634	5199	5691
77635	5218	12272
77636	871	6089
77637	2863	4679
77638	2811	5930
77639	16777	17958
77640	3726	8407
77641	16969	24776
77642	77434	2493
77643	77431	8097
77644	77552	6209
77645	2813	4668
77646	4707	5080
77647	5057	7609
77648	1962	6033
77649	5579	19164
77650	5839	6602
77651	2398	5922
77652	408	1870
77653	1120	2942
77654	185	5162
77655	77361	143
77656	77363	399
77657	77420	7974
77658	4344	9040
77659	77595	77576
77660	4672	5759
77661	715	7697
77662	377	5050
77663	2803	2836
77664	2811	4762
77665	46	1521
77666	192	337
77667	3264	5753
77668	3450	4699
77669	1532	2730
77670	77398	2499
77671	77376	320
77672	77541	4910
77673	77568	24621
77674	1635	7669
77675	77673	77644
77676	4675	4697
77677	5057	5198
77678	4963	5691
77679	5050	5245
77680	871	5398
77681	5521	11769
77682	2230	5297
77683	394	2485
77684	2813	9086
77685	1521	6261
77686	77360	394
77687	77390	7649
77688	77403	6057
77689	1641	4930
77690	239	5514
77691	2	395
77692	4884	8702
77693	5090	7669
77694	5390	5593
77695	5357	8994
77696	2470	6139
77697	2481	6139
77698	2539	4972
77699	398	17050
77700	2550	12367
77701	2932	8628
77702	502	9685
77703	3451	8912
77704	1635	10093
77705	77409	3194
77706	77367	394
77707	4667	9688
77708	4707	5205
77709	4755	7617
77710	2092	5532
77711	5490	6117
77712	377	4697
77713	8318	8457
77714	8254	17929
77715	2863	5186
77716	510	5471
77717	3426	5119
77718	3450	11420
77719	3470	8248
77720	3882	5255
77721	77363	2425
77722	4695	5102
77723	4856	7609
77724	5090	5107
77725	8	2505
77726	871	8861
77727	5703	8352
77728	377	5357
77729	2400	15950
77730	6115	8133
77731	6116	6125
77732	2492	10185
77733	2525	7794
77734	2942	5065
77735	3450	5398
77736	20998	33322
77737	77370	192
77738	77428	12231
77739	4448	5678
77740	4697	5715
77741	4672	6241
77742	4697	5245
77743	4893	14987
77744	5057	6144
77745	4936	9422
77746	1855	2208
77747	5122	5151
77748	5170	7684
77749	5198	5698
77750	2470	5161
77751	403	4899
77752	8216	51447
77753	2836	6209
77754	8763	15817
77755	46	6120
77756	10096	10114
77757	11816	18954
77758	1371	5494
77759	595	5187
77760	104	4756
77761	220	7462
77762	77394	5743
77763	77393	9086
77764	225	6139
77765	4669	4699
77766	4882	4895
77767	1874	5900
77768	1925	11693
77769	5200	10185
77770	5269	6354
77771	34	5048
77772	0	186
77773	5421	8912
77774	5930	7617
77775	2350	8337
77776	5995	41562
77777	381	5131
77778	6199	6232
77779	2398	8319
77780	1016	7835
77781	7723	7740
77782	397	4762
77783	143	2470
77784	8529	10596
77785	2863	3212
77786	3089	4808
77787	12891	32510
77788	546	6117
77789	25	1200
77790	4257	11811
77791	4852	4972
77792	4962	5579
77793	272	1367
77794	1825	5770
77795	1900	4671
77796	5186	7579
77797	5205	8489
77798	1996	2811
77799	5226	5490
77800	5421	7462
77801	377	5398
77802	2286	6339
77803	377	8994
77804	7701	12118
77805	2481	5245
77806	6602	7609
77807	2771	6489
77808	2836	3086
77809	8824	9697
77810	10726	11896
77811	3130	4675
77812	3242	4930
77813	1386	5922
77814	3451	5011
77815	1517	2374
77816	77361	403
77817	205	4986
77818	77509	22318
77819	4318	7704
77820	4522	5678
77821	4616	5349
77822	1641	8628
77823	4755	6209
77824	710	2366
77825	58	4805
77826	5280	6115
77827	1924	5284
77828	5357	8248
77829	137	140
77830	7617	7994
77831	5390	6354
77832	6089	11262
77833	2475	2505
77834	2539	9179
77835	2611	5799
77836	450	2217
77837	184	4694
77838	1284	5090
77839	198	1825
77840	3450	5759
77841	1419	6102
77842	3451	5559
77843	19164	40116
77844	17494	25696
77845	20660	20667
77846	77368	1712
77847	77371	15579
77848	77391	77361
77849	77401	5127
77850	4690	5678
77851	4698	5357
77852	4853	6951
77853	5161	10724
77854	320	2514
77855	8	1090
77856	5198	6144
77857	2031	8690
77858	5370	8657
77859	5715	5770
77860	6131	13157
77861	416	11262
77862	2492	4675
77863	2531	5600
77864	2531	5195
77865	7534	7562
77866	1120	4808
77867	7936	15902
77868	46	2478
77869	2932	5120
77870	3035	4160
77871	477	8288
77872	22	498
77873	3095	8510
77874	11420	12260
77875	13500	13511
77876	13583	19406
77877	3426	5205
77878	3882	5398
77879	3882	4448
77880	3954	7742
77881	1521	2481
77882	77396	629
77883	220	6209
77884	77421	77378
77885	225	5490
77886	14	5065
77887	4664	8233
77888	4675	5057
77889	4679	6241
77890	4699	7604
77891	4715	7909
77892	1641	3439
77893	4843	10082
77894	5000	6017
77895	4884	7488
77896	5011	5448
77897	5041	5053
77898	1890	24123
77899	5102	6232
77900	5122	5187
77901	368	1855
77902	947	1699
77903	6364	12062
77904	381	2833
77905	6070	6261
77906	2495	5172
77907	151	2425
77908	7096	33620
77909	2470	2803
77910	5691	5740
77911	7774	7879
77912	416	6248
77913	8628	10065
77914	2863	10596
77915	2942	8566
77916	498	5131
77917	12545	21562
77918	3450	5107
77919	15551	27110
77920	1498	2401
77921	595	7669
77922	37289	62695
77923	77366	394
77924	77407	4856
77925	4406	19164
77926	1620	11702
77927	4697	5090
77928	4699	4789
77929	5008	6089
77930	58	12260
77931	5016	5137
77932	5052	11175
77933	788	17545
77934	192	1712
77935	5199	5532
77936	2092	2771
77937	5593	9747
77938	2286	3264
77939	5698	10093
77940	919	8405
77941	389	8319
77942	394	2425
77943	403	6139
77944	2562	4943
77945	377	5770
77946	2571	3470
77947	2863	5245
77948	8026	15543
77949	8377	32806
77950	2811	5048
77951	2803	3426
77952	8754	14500
77953	447	1901
77954	2803	5107
77955	1254	7868
77956	1284	7462
77957	10627	12220
77958	3426	5200
77959	3376	5349
77960	531	1331
77961	3450	4852
77962	24613	24877
77963	1521	5002
77964	3954	5218
77965	77364	2813
77966	77364	4668
77967	77363	151
77968	77393	4875
77969	77405	6057
77970	77410	2522
77971	77522	8641
77972	77469	7482
77973	77917	77675
77974	77922	11723
77975	4669	5759
77976	77973	77962
77977	4675	5050
77978	4675	4695
77979	1641	3086
77980	669	18580
77981	4690	6248
77982	4697	5131
77983	4697	5198
77984	115	1890
77985	4755	7864
77986	4884	7649
77987	4926	5910
77988	4963	13280
77989	772	5959
77990	5004	5715
77991	5064	6284
77992	5076	5157
77993	5151	5357
77994	34	1826
77995	34	1801
77996	835	11083
77997	871	8741
77998	2189	18890
77999	5831	5870
78000	2350	2593
78001	143	403
78002	2366	2529
78003	381	8457
78004	6111	8141
78005	2470	4963
78006	6334	9695
78007	2481	8248
78008	6376	11661
78009	2485	6120
78010	2527	5016
78011	416	2470
78012	8322	9082
78013	8235	8628
78014	2771	4755
78015	9604	9608
78016	9798	9813
78017	1273	5739
78018	2347	2410
78019	11689	12890
78020	11811	12671
78021	3264	9697
78022	3378	10248
78023	13249	14986
78024	14211	18389
78025	3882	4972
78026	25593	25598
78027	5398	8861
78028	1521	1801
78029	595	5691
78030	1553	8352
78031	619	898
78032	77453	5986
78033	77365	3459
78034	52	8413
78035	4679	5050
78036	4672	5122
78037	4708	5902
78038	251	871
78039	4882	7651
78040	729	1772
78041	283	5208
78042	4908	5840
78043	4856	5900
78044	5057	11262
78045	77378	5514
78046	5095	11605
78047	125	1298
78048	5120	8673
78049	5161	10857
78050	59	6602
78051	34	416
78052	5384	10440
78053	5421	16975
78054	5520	10139
78055	5559	9311
78056	5547	6513
78057	5800	23364
78058	5740	8508
78059	5770	6232
78060	5839	7473
78061	5715	7462
78062	2307	2747
78063	5876	31318
78064	66	408
78065	377	4886
78066	143	2863
78067	381	5398
78068	6168	12895
78069	991	1869
78070	397	5471
78071	408	4694
78072	2511	6656
78073	1059	3031
78074	7673	10289
78075	1090	6961
78076	2730	5002
78077	2398	4762
78078	8248	10204
78079	8080	17081
78080	2858	2862
78081	8730	11175
78082	8697	8764
78083	1211	10065
78084	8861	10306
78085	1219	2334
78086	2932	8994
78087	1275	1535
78088	498	7812
78089	10158	23943
78090	3050	5743
78091	10803	15002
78092	3242	8318
78093	11811	11824
78094	3264	5205
78095	3330	4808
78096	3426	5080
78097	3439	8912
78098	3450	6199
78099	3451	7617
78100	1445	5195
78101	15902	25090
78102	565	9229
78103	15817	19354
78104	1478	1825
78105	585	15950
78106	599	4616
78107	77360	6057
78108	15	400
78109	77380	184
78110	602	5008
78111	77385	5107
78112	77391	77363
78113	1560	4690
78114	77465	6029
78115	629	6071
78116	4448	5199
78117	77974	31501
78118	4610	4698
78119	4690	5195
78120	263	4986
78121	4756	10513
78122	4762	7701
78123	4793	10584
78124	4844	5186
78125	1768	3583
78126	58	13647
78127	5034	5060
78128	1874	2216
78129	5053	5393
78130	5095	10624
78131	5122	5150
78132	5131	5958
78133	318	19164
78134	5161	7669
78135	5170	6089
78136	1996	2567
78137	1979	5050
78138	5490	6133
78139	5678	12671
78140	5703	20681
78141	5863	12962
78142	5922	5930
78143	5922	6354
78144	377	4808
78145	6009	11371
78146	394	397
78147	2481	4697
78148	7892	13230
78149	7892	9837
78150	7694	7742
78151	2486	5157
78152	7794	7978
78153	2733	8972
78154	7994	8228
78155	2771	10614
78156	2778	8489
78157	2778	10185
78158	8235	8529
78159	8247	41562
78160	2803	4755
78161	46	4675
78162	2926	9697
78163	1284	5691
78164	1273	16546
78165	510	7841
78166	11730	28597
78167	3212	6241
78168	3247	6017
78169	11782	27093
78170	3242	4679
78171	3376	7649
78172	3398	5004
78173	3450	5199
78174	565	5151
78175	49	6476
78176	3726	8398
78177	3882	5421
78178	216	379
78179	77367	2813
78180	77371	6364
78181	77377	5245
78182	77377	5421
78183	220	6199
78184	77442	7859
78185	77446	9086
78186	77464	155
78187	77498	15579
78188	77428	2747
78189	77659	21280
78190	77640	338
78191	77898	1042
78192	77976	9429
78193	4616	11326
78194	4675	7651
78195	4616	4930
78196	1635	15428
78197	4669	5198
78198	4699	11420
78199	4707	9172
78200	4747	6017
78201	4761	52448
78202	710	2470
78203	115	6089
78204	1744	5163
78205	4882	4886
78206	4873	4893
78207	283	595
78208	4967	9422
78209	4962	10302
78210	5102	8702
78211	799	1001
78212	5198	8930
78213	5269	6232
78214	34	1298
78215	5367	7734
78216	5390	7684
78217	5588	6329
78218	2307	9068
78219	5759	8393
78220	2286	4699
78221	5752	7681
78222	143	2358
78223	947	5436
78224	5930	10513
78225	6077	13137
78226	6139	7462
78227	394	5107
78228	5753	7669
78229	2481	2813
78230	2492	11262
78231	6602	9837
78232	403	4668
78233	2539	4852
78234	2721	12075
78235	46	2486
78236	1211	5062
78237	46	394
78238	2961	7936
78239	10628	13942
78240	4823	4842
78241	11596	14615
78242	3212	4697
78243	11751	18744
78244	3264	5179
78245	3330	8510
78246	1361	5198
78247	12671	13167
78248	3341	9391
78249	47	7852
78250	3378	5593
78251	3378	10306
78252	198	2682
78253	48	6168
78254	3426	3462
78255	3450	5532
78256	3451	4759
78257	1440	25127
78258	1445	12118
78259	14988	15544
78260	15772	19043
78261	16129	21079
78262	19216	20052
78263	3806	5703
78264	103	2490
78265	102	837
78266	23545	41562
78267	77366	2813
78268	77369	510
78269	77374	1298
78270	602	19406
78271	5016	5192
78272	602	35241
78273	77384	2813
78274	77390	10309
78275	77402	4318
78276	77422	7719
78277	77423	77399
78278	77443	104
78279	77631	399
78280	77616	25596
78281	225	2485
78282	78192	15201
78283	4669	4679
78284	4695	5411
78285	677	1874
78286	4736	11811
78287	4755	5284
78288	1704	2527
78289	699	2766
78290	1768	2492
78291	4844	10177
78292	4875	4884
78293	1772	5567
78294	4886	4895
78295	4920	11747
78296	4926	4943
78297	115	5219
78298	58	381
78299	1825	4793
78300	4808	17815
78301	5000	6489
78302	1855	6051
78303	284	5076
78304	284	13624
78305	1901	2350
78306	772	1091
78307	125	1874
78308	1933	10506
78309	5187	6040
78310	5219	10596
78311	59	9747
78312	5255	9429
78313	5349	9806
78314	5245	8861
78315	66	137
78316	143	4762
78317	5900	6261
78318	377	9482
78319	5986	12953
78320	377	4695
78321	2371	2431
78322	6102	6117
78323	68	9982
78324	6134	12933
78325	6199	8628
78326	6144	10093
78327	394	2811
78328	394	6139
78329	2461	6114
78330	6232	8233
78331	2481	2485
78332	2481	2811
78333	2489	7462
78334	401	402
78335	7469	7609
78336	7620	8930
78337	7604	8730
78338	408	2571
78339	2747	10361
78340	416	527
78341	2511	4678
78342	2730	5399
78343	1120	4209
78344	2781	5199
78345	2836	7617
78346	2846	7860
78347	9082	10374
78348	2933	19164
78349	9521	15402
78350	9522	15069
78351	3002	4038
78352	1273	5050
78353	3043	9016
78354	10696	11420
78355	10568	11371
78356	3130	7473
78357	1329	2031
78358	78056	60334
78359	3212	8318
78360	11689	16969
78361	523	565
78362	1371	5527
78363	3376	8325
78364	195	8039
78365	3426	5850
78366	3470	5839
78367	3459	11528
78368	15214	19293
78369	17578	19043
78370	49	5409
78371	1490	1801
78372	15772	35241
78373	3882	5357
78374	77393	4668
78375	77364	6057
78376	77366	7651
78377	225	403
78378	77372	15
78379	77370	1498
78380	77365	2539
78381	4127	15551
78382	77389	4972
78383	77398	7749
78384	77405	2813
78385	4209	5678
78386	77415	1999
78387	77421	16969
78388	77419	143
78389	77445	3954
78390	77462	6132
78391	77530	77456
78392	77641	77639
78393	77688	77448
78394	4448	5357
78395	4522	5900
78396	78178	2773
78397	4672	4698
78398	4675	6057
78399	78117	3875
78400	0	510
78401	1692	5102
78402	251	3450
78403	4747	5117
78404	1712	8027
78405	4755	5122
78406	4756	5952
78407	1751	5532
78408	4808	11824
78409	4813	10491
78410	4887	4899
78411	4903	5549
78412	4930	5120
78413	4943	5800
78414	4963	7632
78415	4972	13365
78416	4985	5375
78417	283	5370
78418	5090	6354
78419	5126	7699
78420	1933	8412
78421	5119	5200
78422	59	2366
78423	5161	10248
78424	1979	8861
78425	34	6334
78426	5284	5910
78427	5297	14065
78428	5390	12260
78429	835	5547
78430	5398	7669
78431	5398	6089
78432	5398	5770
78433	850	21280
78434	34	7701
78435	5511	7883
78436	5516	8097
78437	5588	5600
78438	871	5198
78439	5593	8702
78440	5662	7673
78441	5740	6017
78442	368	9012
78443	2331	2526
