119685	1109	1236
119686	971	988
119687	1109	6615
119688	1159	17327
119689	1549	6632
119690	981	1350
119691	1219	99943
119692	985	10533
119693	983	988
119694	10633	17327
119695	17454	17460
119696	119695	17456
119697	17457	17459
119698	971	1109
119699	17463	17466
119700	119697	119696
119701	119699	17465
119702	119700	17468
119703	119701	17458
119704	119703	119702
119705	1159	12933
119706	119704	17470
119707	17461	17467
119708	157	158
119709	17462	18254
119710	57083	57135
119711	885	1109
119712	119707	119706
119713	18325	54896
119714	88	161
119715	13	1350
119716	971	2067
119717	119712	119709
119718	1109	99943
119719	119710	10293
119720	108226	108227
119721	119686	983
119722	119713	18826
119723	980	7740
119724	1416	7744
119725	1162	26356
119726	119717	17331
119727	17326	17327
119728	119722	355
119729	10	17344
119730	119719	166
119731	885	52526
119732	6400	6410
119733	26356	43183
119734	1109	7187
119735	1350	6615
119736	1109	1159
119737	53770	53818
119738	981	8031
119739	1162	7234
119740	119726	17464
119741	119730	111
119742	119690	8031
119743	1109	1350
119744	12	10633
119745	1236	7187
119746	31	985
119747	119714	171
119748	1189	9074
119749	971	99943
119750	119741	119728
119751	988	1236
119752	119750	310
119753	119689	6
119754	1109	12933
119755	119687	7187
119756	6632	17327
119757	971	10533
119758	298	7234
119759	6615	7187
119760	55328	55473
119761	119708	153
119762	146	57641
119763	1159	99943
119764	1109	10633
119765	10533	35319
119766	18654	18661
119767	149	55756
119768	974	7772
119769	992	1350
119770	21	7741
119771	155	39293
119772	98	17524
119773	7792	18919
119774	43	1503
119775	41	2502
119776	17327	17344
119777	17326	17329
119778	958	99943
119779	360	58455
119780	988	1159
119781	1561	6597
119782	6397	7730
119783	153	945
119784	119685	973
119785	119688	12933
119786	1506	9621
119787	13	6615
119788	132	133
119789	971	1159
119790	218	54889
119791	17344	26353
119792	4	28
119793	1236	10533
119794	1109	31059
119795	119766	119740
119796	119692	31
119797	1350	99943
119798	295	1109
119799	147	176
119800	119720	1236
119801	1219	6632
119802	7234	43669
119803	1162	17327
119804	981	7740
119805	992	8981
119806	958	1236
119807	971	983
119808	1109	17327
119809	6410	7743
119810	52526	62047
119811	958	7187
119812	31059	99943
119813	127	17344
119814	983	1159
119815	102	111
119816	12	16
119817	991	6483
119818	119685	988
119819	6	40
119820	119688	10633
119821	119739	958
119822	1162	7792
119823	10533	26353
119824	973	2464
119825	988	1109
119826	10	17327
119827	98	131
119828	8781	24265
119829	119732	119723
119830	119686	2067
119831	15	16
119832	119687	1350
119833	7	6705
119834	988	99943
119835	980	985
119836	7792	12933
119837	119747	58449
119838	107	18325
119839	7187	18654
119840	143	32456
119841	121	1236
119842	1159	1350
119843	983	2905
119844	119691	17326
119845	46	1190
119846	6615	99943
119847	1109	10533
119848	1162	18919
119849	52526	53770
119850	1034	7730
119851	1109	28811
119852	1159	10633
